year,month,day,mean_temp_fl,mean_temp_fn,pred_mean_temp_fl,max_temp_fl,min_temp_fl,max_temp_fn,min_temp_fn,pred_max_temp_fl,pred_min_temp_fl
1994,6,18,16.5,16.6,16.53539,25,8,23.1,10,22.82855,9.943161
1994,6,19,16.8,16.5,16.43242,25,8.5,22.6,10.4,22.31473,10.3506
1994,6,20,18.8,18.6,18.59473,27,10.5,24.8,12.3,24.57555,12.28595
1994,6,21,20.5,17.2,17.15319,27,14,24.4,10,24.1645,9.943161
1994,6,22,20.3,18.2,18.18286,27.5,13,26.9,9.5,26.73362,9.433858
1994,6,23,17.5,20.2,20.2422,24,11,27.6,12.7,27.45297,12.6934
1994,6,24,16,18.6,18.59473,22,10,18.6,18.6,18.20414,18.70317
1994,6,25,19.8,19.3,19.3155,26.5,13,27.3,11.2,27.14468,11.16549
1994,6,26,16.8,16.1,16.02056,21.5,12,20.1,12.1,19.74561,12.08223
1994,6,27,13.8,14.3,14.16715,19.5,8,20.9,7.7,20.56773,7.600368
1994,6,28,13.8,13.9,13.75528,21,6.5,21.5,6.2,21.18431,6.072459
1994,6,29,15.8,15.9,15.81462,22.5,9,20.4,11.3,20.0539,11.26735
1994,6,30,14.3,13.4,13.24044,21,7.5,18.9,7.8,18.51243,7.702229
1994,7,1,14.5,13.9,13.75528,18,11,16.6,11.2,16.14884,11.16549
1994,7,2,16,13.8,13.65231,20,12,15.7,11.8,15.22395,11.77665
1994,7,3,15.8,15.7,15.60869,22,9.5,20,11.4,19.64284,11.36921
1994,7,4,13.8,14.4,14.27011,19.5,8,18.4,10.3,17.9986,10.24874
1994,7,5,16.3,15.3,15.19682,22,10.5,22,8.6,21.69814,8.517113
1994,7,6,17.5,16.1,16.02056,24,11,23.1,9.1,22.82855,9.026416
1994,7,7,17.8,16.6,16.53539,23,12.5,23.6,9.6,23.34238,9.535719
1994,7,8,16.8,14.7,14.57902,20.5,13,20.4,9,20.0539,8.924555
1994,7,9,14.8,13.9,13.75528,18,11.5,17.1,10.7,16.66266,10.65618
1994,7,10,13.3,14.7,14.57902,15,11.5,18.2,11.1,17.79308,11.06363
1994,7,11,18,18.4,18.3888,24.5,11.5,23.7,13,23.44514,12.99898
1994,7,12,19.8,18.8,18.80066,27,12.5,26.7,10.8,26.52809,10.75805
1994,7,13,20.3,19.1,19.10957,28,12.5,27.2,10.9,27.04191,10.85991
1994,7,14,20.5,21.1,21.16891,27.5,13.5,30,12.2,29.91933,12.18409
1994,7,15,21.8,20.5,20.55111,28,15.5,28.2,12.8,28.06956,12.79526
1994,7,16,22.3,21.1,21.16891,28.5,16,28.3,13.8,28.17233,13.81386
1994,7,17,20,18.1,18.0799,24,16,22.7,13.5,22.41749,13.50828
1994,7,18,21.5,20.1,20.13924,27,16,25.5,14.7,25.29491,14.73061
1994,7,19,21,18.4,18.3888,26,16,27.6,9.1,27.45297,9.026416
1994,7,20,19.5,19.8,19.83034,26.5,12.5,28.9,10.7,28.78891,10.65618
1994,7,21,20,18.4,18.3888,27,13,24,12.7,23.75344,12.6934
1994,7,22,20,19.6,19.6244,29.5,10.5,28.2,10.9,28.06956,10.85991
1994,7,23,22.3,20.8,20.86,30.5,14,30.9,10.7,30.84421,10.65618
1994,7,24,24,23.3,23.43418,32.5,15.5,33.9,12.6,33.92716,12.59154
1994,7,25,24,25.3,25.49352,32.5,15.5,34.5,16,34.54375,16.05479
1994,7,26,22.3,21.5,21.58078,25,19.5,28,14.9,27.86403,14.93433
1994,7,27,21.3,23,23.12528,26.5,16,28.8,17.2,28.68615,17.27712
1994,7,28,22,21.3,21.37484,28.5,15.5,27.9,14.6,27.76126,14.62875
1994,7,29,21,21.5,21.58078,28,14,28.7,14.2,28.58339,14.2213
1994,7,30,22,18,17.97693,27,17,20.4,15.5,20.0539,15.54549
1994,7,31,17,14.8,14.68198,21.5,12.5,16.6,12.9,16.14884,12.89712
1994,8,1,18.5,17.4,17.35913,25.5,11.5,24.2,10.6,23.95897,10.55432
1994,8,2,20.8,20.5,20.55111,28.5,13,28.9,12,28.78891,11.98037
1994,8,3,23.3,23.1,23.22825,32.5,14,32,14.2,31.97462,14.2213
1994,8,4,22.8,22.8,22.91935,31,14.5,30.6,14.9,30.53592,14.93433
1994,8,5,23.8,21.7,21.78671,27,20.5,26.1,17.3,25.9115,17.37898
1994,8,6,21.8,19.7,19.72737,26.5,17,23.5,15.8,23.23961,15.85107
1994,8,7,23.3,17.5,17.46209,32.5,14,22.6,12.3,22.31473,12.28595
1994,8,8,19,16.9,16.84429,27,11,24,9.7,23.75344,9.637579
1994,8,9,19.5,17.6,17.56506,27.5,11.5,25.5,9.6,25.29491,9.535719
1994,8,10,18.5,19.3,19.3155,26,11,27.3,11.3,27.14468,11.26735
1994,8,11,19.5,18.4,18.3888,25.5,13.5,25,11.7,24.78109,11.67479
1994,8,12,19.8,19.9,19.9333,26,13.5,24.4,15.3,24.1645,15.34177
1994,8,13,22,19.9,19.9333,30,14,27.7,12,27.55574,11.98037
1994,8,14,18.3,18.3,18.28583,19.5,17,21.9,14.7,21.59538,14.73061
1994,8,15,16,15.3,15.19682,19,13,17.5,13.1,17.07372,13.10084
1994,8,16,19.3,17.5,17.46209,25,13.5,22.2,12.8,21.90367,12.79526
1994,8,17,20.5,18.8,18.80066,28,13,27,10.6,26.83638,10.55432
1994,8,18,22,21.3,21.37484,30,14,29,13.5,28.89168,13.50828
1994,8,19,18.5,17.1,17.05023,21,16,22.1,12,21.80091,11.98037
1994,8,20,17.5,17.9,17.87396,23,12,22.9,12.8,22.62302,12.79526
1994,8,21,16.5,18.2,18.18286,22.5,10.5,24.7,11.7,24.47279,11.67479
1994,8,22,16.5,13.9,13.75528,22,11,17.7,10.1,17.27925,10.04502
1994,8,23,13.5,13.1,12.93154,18.5,8.5,19.1,7.1,18.71796,6.989204
1994,8,24,14.5,15,14.88792,18,11,19.1,10.8,18.71796,10.75805
1994,8,25,15,15.1,14.99088,23.5,6.5,22.3,7.9,22.00643,7.804089
1994,8,26,16.3,15.7,15.60869,26.5,6,23.8,7.5,23.54791,7.396646
1994,8,27,20.3,18.9,18.90363,31,9.5,28.7,9.1,28.58339,9.026416
1994,8,28,18.3,19.6,19.6244,26.5,10,27.8,11.3,27.6585,11.26735
1994,8,29,17.3,16.8,16.74132,22,12.5,23.2,10.3,22.93132,10.24874
1994,8,30,16.3,16.8,16.74132,23.5,9,23.3,10.2,23.03408,10.14688
1994,8,31,17,16.4,16.32946,24,10,22.2,10.6,21.90367,10.55432
1994,9,1,12.5,14.7,14.57902,17.5,7.5,20.7,8.7,20.3622,8.618973
1994,9,2,10.8,12.5,12.31374,13.5,8,19.4,5.6,19.02625,5.461296
1994,9,3,11,9.5,9.22473,16,6,18.2,0.7,17.79308,0.4701281
1994,9,4,11,11.5,11.28407,16.5,5.5,17.9,5,17.48478,4.850132
1994,9,5,12.3,10.7,10.46033,20.5,4,19,2.3,18.61519,2.099897
1994,9,6,9,10.7,10.46033,10.5,7.5,14.3,7,13.78525,6.887344
1994,9,7,7.8,8.2,7.886158,9,6.5,10.3,6,9.674652,5.868738
1994,9,8,8,5.1,4.69418,12,4,8.8,1.3,8.13318,1.081291
1994,9,9,6,7.9,7.577258,11,1,10.3,5.5,9.674652,5.359435
1994,9,10,5.3,5.9,5.517917,6.5,4,11.9,-0.2,11.31889,-0.4466169
1994,9,11,4.3,3.9,3.458576,8,0.5,8,-0.3,7.31106,-0.5484775
1994,9,12,6.8,8.5,8.19506,10,3.5,14.5,2.4,13.99078,2.201758
1994,9,13,4.3,6.5,6.135719,4.5,4,9.1,3.8,8.441474,3.627805
1994,9,14,8.3,8.9,8.606928,12.5,4,14.6,3.2,14.09354,3.016642
1994,9,15,10.5,12.2,12.00484,17,4,22.3,2.1,22.00643,1.896176
1994,9,16,14.3,12.2,12.00484,20.5,8,21.2,3.2,20.87602,3.016642
1994,9,17,8.3,12.5,12.31374,12.5,4,19.7,5.2,19.33455,5.053854
1994,9,18,11.3,12.3,12.10781,19.5,3,20.6,4,20.25943,3.831527
1994,9,19,9.8,12.9,12.72561,16,3.5,17.6,8.1,17.17649,8.007811
1994,9,20,9,10.5,10.2544,17.5,0.5,16.6,4.4,16.14884,4.238969
1994,9,21,12.5,11.3,11.07814,19,6,19.3,3.3,18.92349,3.118503
1994,9,22,13.3,13,12.82858,17.5,9,19.4,6.6,19.02625,6.479901
1994,9,23,10.3,8.7,8.400993,16.5,4,15.9,1.5,15.42948,1.285013
1994,9,24,7.5,7.8,7.474291,12,3,14.6,1,14.09354,0.7757098
1994,9,25,10.5,11.9,11.69594,18,3,20,3.7,19.64284,3.525945
1994,9,26,13,8.8,8.503962,15,11,16,1.5,15.53225,1.285013
1994,9,27,3.3,3.8,3.355609,5,1.5,8,-0.5,7.31106,-0.7521986
1994,9,28,5.3,3.8,3.355609,8,2.5,9.9,-2.4,9.263593,-2.687549
1994,9,29,3.3,6,5.620884,7,-0.5,11.5,0.5,10.90783,0.266407
1994,9,30,1.5,2.6,2.120004,4,-1,6.8,-1.7,6.077882,-1.974525
1994,10,1,5.3,3.1,2.63484,9,1.5,5.9,0.3,5.152999,0.0626859
1994,10,2,3,2.7,2.222972,9,-3,9.3,-4,8.647004,-4.317318
1994,10,3,8.3,7.7,7.371324,14.5,2,12.7,2.6,12.14101,2.405479
1994,10,4,10.5,6.1,5.723851,16,5,9.3,2.9,8.647004,2.711061
1994,10,5,8.8,7.3,6.959455,11.5,6,12.8,1.8,12.24377,1.590594
1994,10,6,7.3,6.3,5.929785,15.5,-1,14.5,-2,13.99078,-2.280107
1994,10,7,9.5,6.6,6.238686,15,4,14.8,-1.6,14.29907,-1.872665
1994,10,8,6.3,2.8,2.325938,13,-0.5,7.3,-1.7,6.591707,-1.974525
1994,10,9,5,4.1,3.66451,11.5,-1.5,10.8,-2.7,10.18848,-2.993131
1994,10,10,4,2.8,2.325938,11,-3,8.9,-3.3,8.235944,-3.604294
1994,10,11,4.5,2.5,2.017037,10,-1,9.5,-4.6,8.852533,-4.928482
1994,10,12,4.3,-0.5,-1.071974,10.5,-2,2.9,-3.8,2.070053,-4.113597
1994,10,13,3.5,2.8,2.325938,12.5,-5.5,11.3,-5.8,10.7023,-6.150809
1994,10,14,3.3,0.2,-0.3512045,10.5,-4,5.7,-5.4,4.947469,-5.743366
1994,10,15,2.5,-0.4,-0.9690067,8,-3,4,-4.7,3.200466,-5.030342
1994,10,16,4,0.8,0.2665978,9.5,-1.5,4.1,-2.5,3.303231,-2.78941
1994,10,17,2.8,4.9,4.488246,10,-4.5,12.1,-2.3,11.52442,-2.585689
1994,10,18,3.3,3.6,3.149675,8,-1.5,10.6,-3.4,9.982947,-3.706155
1994,10,19,2.8,2.9,2.428906,8.5,-3,8.7,-2.9,8.030415,-3.196852
1994,10,20,-1.8,0.5,-0.0423033,0.5,-4,5.4,-4.5,4.639174,-4.826621
1994,10,21,0.3,-0.2,-0.7630726,1.5,-1,1.2,-1.6,0.3230507,-1.872665
1994,10,22,0.3,-0.8,-1.380875,2,-1.5,4.1,-5.7,3.303231,-6.048948
1994,10,23,0.5,-1.1,-1.689776,7,-6,6.2,-8.3,5.461293,-8.697323
1994,10,24,-2.5,-1.2,-1.792743,2,-7,2.3,-4.6,1.453464,-4.928482
1994,10,25,-1,-2.3,-2.92538,3,-5,1,-5.5,0.1175209,-5.845227
1994,10,26,0,0,-0.5571386,2,-2,1.9,-1.9,1.042405,-2.178246
1994,10,27,-1,-0.6,-1.174941,1,-3,1.4,-2.5,0.5285803,-2.78941
1994,10,28,-2.5,0.6,0.0606637,-0.5,-4.5,6,-4.9,5.255764,-5.234064
1994,10,29,-4.8,-2.2,-2.822413,-3.5,-6,5.2,-9.5,4.433644,-9.919649
1994,10,30,-6.3,-5.5,-6.220326,-4.5,-8,-0.7,-10.2,-1.629482,-10.63267
1994,10,31,-7.8,-10.3,-11.16274,-5.5,-10,-7,-13.6,-8.103667,-14.09593
1994,11,1,-5.3,-9.9,-10.75088,-0.5,-10,-5,-14.8,-6.04837,-15.31826
1994,11,2,-7.5,-12.2,-13.11912,-1,-14,-7.1,-17.2,-8.206432,-17.76291
1994,11,3,-7.8,-6.6,-7.352963,-3,-12.5,-0.2,-13,-1.115657,-13.48477
1994,11,4,-1.8,-3.3,-3.955051,4,-7.5,2.4,-9,1.556229,-9.410347
1994,11,5,-8.8,-8.9,-9.721205,-7,-10.5,-4.9,-12.9,-5.945605,-13.38291
1994,11,6,-13.3,-11,-11.88351,-9,-17.5,-8.7,-13.3,-9.85067,-13.79035
1994,11,7,-10.8,-9.7,-10.54494,-8.5,-13,-8.7,-10.7,-9.85067,-11.14198
1994,11,8,-12.8,-11.5,-12.39835,-10,-15.5,-8.4,-14.6,-9.542375,-15.11454
1994,11,9,-10.8,-12.4,-13.32505,-9,-12.5,-8.7,-16,-9.85067,-16.54059
1994,11,10,-12.8,-11.4,-12.29538,-7.5,-18,-3.2,-19.5,-4.198603,-20.10571
1994,11,11,-10.3,-6.4,-7.147029,-6,-14.5,-0.4,-12.3,-1.321187,-12.77175
1994,11,12,-11.5,-8.8,-9.618238,-8.5,-14.5,-3.1,-14.4,-4.095838,-14.91082
1994,11,13,-10.3,-9.4,-10.23604,-8,-12.5,-5.1,-13.7,-6.151135,-14.19779
1994,11,14,-10.8,-13.3,-14.25175,-10.5,-11,-8.5,-18,-9.64514,-18.5778
1994,11,15,-19.3,-17.4,-18.4734,-15.5,-23,-12.7,-22,-13.96126,-22.65222
1994,11,16,-23.3,-15.5,-16.51703,-16.5,-30,-10.3,-20.7,-11.49491,-21.32803
1994,11,17,-15.3,-14.3,-15.28143,-9.5,-21,-9,-19.5,-10.15896,-20.10571
1994,11,18,-5.8,-8.5,-9.309337,0,-11.5,0.3,-17.2,-0.601833,-17.76291
1994,11,19,-13.8,-6.7,-7.45593,-9.5,-18,1.4,-14.7,0.5285803,-15.2164
1994,11,20,-17.5,-15.1,-16.10516,-10,-25,-10.2,-20,-11.39214,-20.61501
1994,11,21,-18,-14.1,-15.07549,-16,-20,-9.6,-18.5,-10.77555,-19.0871
1994,11,22,-17.3,-14,-14.97252,-15.5,-19,-10.8,-17.1,-12.00873,-17.66105
1994,11,23,-17.8,-17.8,-18.88527,-16.5,-19,-16.5,-19,-17.86633,-19.5964
1994,11,24,-19.8,-21.9,-23.10692,-19.5,-20,-18.2,-25.6,-19.61333,-26.3192
1994,11,25,-21.8,-20.3,-21.45945,-21,-22.5,-19,-21.6,-20.43545,-22.24478
1994,11,26,-22,-24.9,-26.19593,-20,-24,-19.6,-30.2,-21.05204,-31.00479
1994,11,27,-21.8,-21.5,-22.69505,-19.5,-24,-18.1,-24.9,-19.51057,-25.60618
1994,11,28,-21.8,-20.9,-22.07725,-16.5,-27,-15.8,-25.9,-17.14697,-26.62478
1994,11,29,-21,-19.2,-20.32681,-16,-26,-15.7,-22.7,-17.04421,-23.36524
1994,11,30,-22.5,-21.9,-23.10692,-22,-23,-18.6,-25.2,-20.02439,-25.91176
1994,12,1,-31.3,-25.9,-27.2256,-29.5,-33,-22.2,-29.5,-23.72392,-30.29176
1994,12,2,-34.3,-30.9,-32.37395,-32,-36.5,-26.2,-35.5,-27.83452,-36.4034
1994,12,3,-28,-29.5,-30.93242,-19,-37,-25.1,-33.8,-26.70411,-34.67176
1994,12,4,-24,-23.2,-24.44549,-19,-29,-17.4,-28.9,-18.79121,-29.6806
1994,12,5,-18,-16.6,-17.64967,-14.5,-21.5,-12.6,-20.6,-13.8585,-21.22617
1994,12,6,-18.8,-16.8,-17.8556,-17,-20.5,-14.5,-19,-15.81103,-19.5964
1994,12,7,-24.3,-22.6,-23.82769,-22.5,-26,-17.9,-27.3,-19.30503,-28.05083
1994,12,8,-23.5,-24.6,-25.88703,-21.5,-25.5,-21.4,-27.8,-22.90181,-28.56013
1994,12,9,-31.8,-29.9,-31.34428,-28,-35.5,-24.7,-35,-26.29305,-35.89409
1994,12,10,-30.5,-29.5,-30.93242,-25,-36,-24.3,-34.6,-25.88198,-35.48665
1994,12,11,-27.5,-24.1,-25.3722,-21,-34,-20.1,-28,-21.56586,-28.76385
1994,12,12,-21,-21.2,-22.38615,-12,-30,-18.6,-23.7,-20.02439,-24.38385
1994,12,13,-12,-17.3,-18.37044,-9,-15,-13.2,-21.4,-14.47509,-22.04106
1994,12,14,-14.3,-17.9,-18.98824,-13.5,-15,-14.7,-21,-16.01656,-21.63361
1994,12,15,-16.5,-16.9,-17.95857,-11,-22,-11.6,-22.1,-12.83085,-22.75408
1994,12,16,-23.5,-19.4,-20.53274,-18,-29,-15.5,-23.3,-16.83868,-23.97641
1994,12,17,-18.8,-22,-23.20989,-17,-20.5,-18.8,-25.2,-20.22992,-25.91176
1994,12,18,-20.3,-18.7,-19.81198,-18.5,-22,-17.5,-19.9,-18.89398,-20.51315
1994,12,19,-21.8,-19.5,-20.63571,-18,-25.5,-17.5,-21.4,-18.89398,-22.04106
1994,12,20,-20.3,-20.2,-21.35648,-19,-21.5,-16.3,-24.1,-17.6608,-24.79129
1994,12,21,-18.5,-13.5,-14.45769,-15.5,-21.5,-4.4,-22.6,-5.431781,-23.26338
1994,12,22,-11.8,-3,-3.64615,-4,-19.5,3.8,-9.7,2.994937,-10.12337
1994,12,23,-17,-10.9,-11.78055,-13,-21,-7.2,-14.6,-8.309196,-15.11454
1994,12,24,-16.3,-11.8,-12.70725,-11,-21.5,-8.8,-14.7,-9.953435,-15.2164
1994,12,25,-19.3,-14.2,-15.17846,-17,-21.5,-8.5,-19.8,-9.64514,-20.41129
1994,12,26,-20.3,-14.4,-15.38439,-14.5,-26,-12.7,-16.1,-13.96126,-16.64245
1994,12,27,-18.8,-17.7,-18.7823,-16,-21.5,-12.5,-22.8,-13.75573,-23.4671
1994,12,28,-16.8,-17,-18.06153,-15,-18.5,-14.4,-19.5,-15.70827,-20.10571
1994,12,29,-27.8,-22.9,-24.13659,-24,-31.5,-18.1,-27.7,-19.51057,-28.45827
1994,12,30,-22.8,-22.3,-23.51879,-16,-29.5,-16.7,-27.8,-18.07186,-28.56013
1994,12,31,-19.8,-19.4,-20.53274,-18,-21.5,-15.3,-23.5,-16.63315,-24.18013
1995,1,1,-20.8,-22.1,-23.31285,-15.5,-26,-17.8,-26.3,-19.20227,-27.03222
1995,1,2,-23.8,-21,-22.18022,-21.5,-26,-16.4,-25.6,-17.76356,-26.3192
1995,1,3,-26,-24.3,-25.57813,-21.5,-30.5,-21.4,-27.1,-22.90181,-27.84711
1995,1,4,-22.5,-24.1,-25.3722,-16,-29,-19.6,-28.5,-21.05204,-29.27316
1995,1,5,-20,-16,-17.03186,-13.5,-26.5,-12.2,-19.8,-13.44744,-20.41129
1995,1,6,-20.3,-19.3,-20.42978,-17,-23.5,-12.3,-26.2,-13.5502,-26.93036
1995,1,7,-30.5,-27.5,-28.87308,-28,-33,-23,-31.9,-24.54604,-32.73642
1995,1,8,-29.5,-28.7,-30.10868,-25,-34,-23.4,-34,-24.9571,-34.87549
1995,1,9,-25.8,-22.8,-24.03362,-23.5,-28,-20.9,-24.7,-22.38798,-25.40246
1995,1,10,-24.5,-21,-22.18022,-24,-25,-19.1,-22.9,-20.53821,-23.56896
1995,1,11,-24.5,-20.7,-21.87132,-21,-28,-18.3,-23.1,-19.71609,-23.77269
1995,1,12,-26,-20.6,-21.76835,-24.5,-27.5,-17.8,-23.4,-19.20227,-24.07827
1995,1,13,-21.5,-18.8,-19.91494,-17,-26,-17.6,-19.9,-18.99674,-20.51315
1995,1,14,-17.8,-16.8,-17.8556,-14,-21.5,-15.8,-17.7,-17.14697,-18.27222
1995,1,15,-14,-14.7,-15.69329,-12.5,-15.5,-13.4,-16,-14.68062,-16.54059
1995,1,16,-21,-17.2,-18.26747,-18,-24,-12.3,-22,-13.5502,-22.65222
1995,1,17,-22,-20.9,-22.07725,-19,-25,-17.1,-24.7,-18.48292,-25.40246
1995,1,18,-21.8,-19.5,-20.63571,-16,-27.5,-17.1,-21.9,-18.48292,-22.55036
1995,1,19,-18.5,-17.7,-18.7823,-16.5,-20.5,-15.7,-19.6,-17.04421,-20.20757
1995,1,20,-15,-19.1,-20.22384,-11,-19,-15.2,-23,-16.53038,-23.67083
1995,1,21,-14.8,-17.3,-18.37044,-11.5,-18,-12.2,-22.4,-13.44744,-23.05966
1995,1,22,-11,-17.1,-18.1645,-7,-15,-13,-21.2,-14.26956,-21.83734
1995,1,23,-15.8,-14.7,-15.69329,-12.5,-19,-9.9,-19.5,-11.08385,-20.10571
1995,1,24,-20.3,-18,-19.09121,-15.5,-25,-13.8,-22.1,-15.09168,-22.75408
1995,1,25,-18.8,-13.6,-14.56066,-12.5,-25,-12.2,-14.9,-13.44744,-15.42012
1995,1,26,-13,-14,-14.97252,-12,-14,-12.9,-15,-14.16679,-15.52198
1995,1,27,-15.8,-14.9,-15.89923,-13.5,-18,-13.8,-15.9,-15.09168,-16.43872
1995,1,28,-17,-15.3,-16.3111,-14,-20,-12.7,-17.9,-13.96126,-18.47594
1995,1,29,-15.5,-11.7,-12.60428,-13,-18,-7.5,-15.9,-8.617492,-16.43872
1995,1,30,-18,-7.3,-8.073732,-15.5,-20.5,-1.5,-13.1,-2.4516,-13.58663
1995,1,31,-20.3,-14.9,-15.89923,-16.5,-24,-12.8,-16.9,-14.06403,-17.45733
1995,2,1,-16.5,-17.2,-18.26747,-15,-18,-14.1,-20.3,-15.39997,-20.92059
1995,2,2,-18,-19.1,-20.22384,-13,-23,-12.9,-25.3,-14.16679,-26.01362
1995,2,3,-10.5,-14.2,-15.17846,3,-24,-7.1,-21.2,-8.206432,-21.83734
1995,2,4,-5.5,-9.4,-10.23604,6.5,-17.5,-1.1,-17.7,-2.040541,-18.27222
1995,2,5,-11,-11.6,-12.50132,-4.5,-17.5,-5.8,-17.4,-6.870489,-17.96663
1995,2,6,-5.3,-8.1,-8.89747,6.5,-17,-1.7,-14.4,-2.65713,-14.91082
1995,2,7,3.3,-4.8,-5.499557,10,-3.5,0.4,-9.9,-0.4990682,-10.32709
1995,2,8,-1,-2.5,-3.131315,1,-3,5.3,-10.2,4.53641,-10.63267
1995,2,9,-11,-11,-11.88351,-8.5,-13.5,-5,-16.9,-6.04837,-17.45733
1995,2,10,-20.5,-20.5,-21.66538,-14,-27,-14.7,-26.2,-16.01656,-26.93036
1995,2,11,-24.8,-22.4,-23.62176,-18,-31.5,-15.2,-29.6,-16.53038,-30.39362
1995,2,12,-18.8,-19.7,-20.84165,-8.5,-29,-11.2,-28.2,-12.41979,-28.96758
1995,2,13,-15.3,-14.8,-15.79626,-9.5,-21,-9.2,-20.3,-10.36449,-20.92059
1995,2,14,-19,-18.8,-19.91494,-13,-25,-13.1,-24.4,-14.37232,-25.09687
1995,2,15,-20,-22,-23.20989,-17,-23,-17.4,-26.6,-18.79121,-27.33781
1995,2,16,-22.5,-23.7,-24.96033,-13,-32,-14.9,-32.4,-16.22209,-33.24572
1995,2,17,-21,-22.3,-23.51879,-13.5,-28.5,-15.3,-29.3,-16.63315,-30.08804
1995,2,18,-23,-18.4,-19.50307,-22,-24,-15.8,-21,-17.14697,-21.63361
1995,2,19,-20.5,-20.9,-22.07725,-16,-25,-17.5,-24.2,-18.89398,-24.89315
1995,2,20,-20.5,-21.3,-22.48912,-17.5,-23.5,-17.5,-25.1,-18.89398,-25.8099
1995,2,21,-23,-17.2,-18.26747,-19,-27,-8.7,-25.7,-9.85067,-26.42106
1995,2,22,-24.3,-17.7,-18.7823,-20,-28.5,-12.6,-22.8,-13.8585,-23.4671
1995,2,23,-26,-22,-23.20989,-19,-33,-17.9,-26.1,-19.30503,-26.8285
1995,2,24,-21.5,-20.6,-21.76835,-20,-23,-18.9,-22.3,-20.33268,-22.9578
1995,2,25,-22.8,-20.2,-21.35648,-18.5,-27,-14.7,-25.7,-16.01656,-26.42106
1995,2,26,-23.3,-20,-21.15055,-17,-29.5,-10.6,-29.3,-11.8032,-30.08804
1995,2,27,-25.5,-20.9,-22.07725,-16,-35,-11.2,-30.5,-12.41979,-31.31037
1995,2,28,-18,-16.2,-17.2378,-7,-29,-3.4,-28.9,-4.404133,-29.6806
1995,3,1,-7,-6.9,-7.661864,4,-18,2.4,-16.1,1.556229,-16.64245
1995,3,2,-9,-8.1,-8.89747,-6,-12,0.7,-16.8,-0.1907736,-17.35547
1995,3,3,-23,-23,-24.23956,-14,-32,-15.8,-30.1,-17.14697,-30.90293
1995,3,4,-22.8,-22.3,-23.51879,-16,-29.5,-12.4,-32.1,-13.65297,-32.94014
1995,3,5,-21.3,-13.3,-14.25175,-14.5,-28,-6.8,-19.8,-7.898138,-20.41129
1995,3,6,-22,-18.6,-19.70901,-11,-33,-7.2,-29.9,-8.309196,-30.6992
1995,3,7,-21.5,-21.9,-23.10692,-13,-30,-11.3,-32.4,-12.52256,-33.24572
1995,3,8,-19.5,-19.1,-20.22384,-9,-30,-7.6,-30.6,-8.720256,-31.41223
1995,3,9,-19,-19,-20.12088,-11,-27,-9.9,-28.1,-11.08385,-28.86572
1995,3,10,-15.5,-12.6,-13.53099,-14,-17,-10.4,-14.8,-11.59767,-15.31826
1995,3,11,-16.3,-14.3,-15.28143,-12.5,-20,-12,-16.6,-13.24191,-17.15175
1995,3,12,-18.5,-17.6,-18.67934,-14,-23,-14,-21.1,-15.29721,-21.73548
1995,3,13,-21.5,-19.4,-20.53274,-16,-27,-10.2,-28.5,-11.39214,-29.27316
1995,3,14,-20.5,-16.7,-17.75264,-17,-24,-12.3,-21,-13.5502,-21.63361
1995,3,15,-19.5,-11.9,-12.81022,-16,-23,-4.3,-19.4,-5.329016,-20.00385
1995,3,16,-16.5,-11.6,-12.50132,-10,-23,-5.8,-17.4,-6.870489,-17.96663
1995,3,17,-11,-10.2,-11.05978,-3,-19,-2.3,-18.1,-3.273719,-18.67966
1995,3,18,-7.5,-4.2,-4.881754,1.5,-16.5,6.8,-15.2,6.077882,-15.7257
1995,3,19,-2.5,3.5,3.046708,9,-14,10.9,-4,10.29124,-4.317318
1995,3,20,-4.5,-4.6,-5.293622,4,-13,2.9,-12,2.070053,-12.46616
1995,3,21,-11.3,-6.9,-7.661864,-8,-14.5,-2,-11.7,-2.965425,-12.16058
1995,3,22,-13.5,-15.2,-16.20813,-11,-16,-11.3,-19,-12.52256,-19.5964
1995,3,23,-15.8,-18.9,-20.01791,-13,-18.5,-12.5,-25.2,-13.75573,-25.91176
1995,3,24,-18.5,-19.4,-20.53274,-16,-21,-14.2,-24.5,-15.50274,-25.19873
1995,3,25,-20.8,-17.8,-18.88527,-9,-32.5,-6.1,-29.5,-7.178783,-30.29176
1995,3,26,-14,-11.9,-12.81022,-11,-17,-7.6,-16.2,-8.720256,-16.74431
1995,3,27,-10.3,-11.6,-12.50132,-7,-13.5,-2.2,-21,-3.170954,-21.63361
1995,3,28,-11.8,-6.9,-7.661864,-2,-21.5,-2.6,-11.1,-3.582014,-11.54942
1995,3,29,-4,-2.6,-3.234282,2,-10,6.3,-11.4,5.564058,-11.855
1995,3,30,0,2.2,1.708136,5,-5,6.3,-1.9,5.564058,-2.178246
1995,3,31,-2,0.2,-0.3512045,3,-7,6.8,-6.5,6.077882,-6.863832
1995,4,1,0.3,1.8,1.296268,2.5,-2,4.4,-0.8,3.611526,-1.05778
1995,4,2,-11.5,-6.1,-6.838128,-10,-13,0.4,-12.5,-0.4990682,-12.97547
1995,4,3,-14.3,-13.1,-14.04582,-8,-20.5,-7.6,-18.6,-8.720256,-19.18896
1995,4,4,-4.3,-4.8,-5.499557,2,-10.5,0.8,-10.4,-0.0880088,-10.83639
1995,4,5,-8,-4.4,-5.087688,-2,-14,5.9,-14.6,5.152999,-15.11454
